3057.62,2
1574.97,2
3751.1,2
15195.6,2
3764.38,2
3587.86,2
2452.64,2
9274.98,2
3383.95,2
1994.69,2
9273.89,2
5513.61,2
1612.23,2
2690.2,2
6870.45,2
1840.72,2
2429.96,2
3696.06,2
3718.48,2
14198.3,2
25797.8,2
3668.06,2
14390.7,2
3811.55,2
5488.54,2
2337,2
4449.38,2
2663.79,2
1093.65,2
23818.4,2
3789.28,2
9273.89,2
2814.69,2
2611.86,2
1766.24,2
3741.56,2
3669.86,2
2719.98,2
2453.12,2
6538.7,2
95615,2
2046,2
3903.52,2
3590.1,2
42141.9,2
14806.4,2
1859.77,2
2496.08,2
2514.48,2
1319.08,2
3653.73,2
3709.03,2
26065.8,2
3211.07,2
1765.28,2
2386.34,2
3625.1,2
2356.44,2
3647.37,2
15365.9,2
3038.22,2
3310.43,2
3625.1,2
3128.39,2
94468.3,2
6661.67,2
3343.18,2
2657.52,2
3147.25,2
1740.52,2
2404.94,2
14331.7,2
2568.05,2
3892.05,2
1802.93,2
11935.5,2
3559.4,2
2457.82,2
3870.03,2
8629.87,2
2142.24,2
2802.04,2
3587.56,2
6221.26,2
1561.4,2
15423.5,2
1794.77,2
2160.74,2
12161.8,2
3873.17,2
2381.09,2
2517.61,2
1258.07,2
3653.73,2
2437.63,2
2226.84,2
1951.32,2
1643.86,2
3772.4,2
6535.71,2
2265.18,2
2647.05,2
1589.8,2
7413.38,2
3097.58,2
3133.94,2
1771.13,2
16032.4,2
2418.73,2
2488.85,2
4011.31,2
3045.16,2
5253.9,2
2323.01,2
2284.32,2
2930.31,2
3581.29,2
3126.18,2
2060.19,2
3509.6,2
3903.52,2
8253.97,2
24743,2
2177.76,2
1845.18,2
15710.1,2
3594.03,2
1757.02,2
15766,2
2586.87,2
3570.05,2
2514.58,2
6284.88,2
3438.73,2
3467.28,2
14602.4,2
3330.38,2
2152.84,2
1609.26,2
3587.8,2
2571.27,2
3382.5,2
2930.63,2
4281.61,2
3389.96,2
3515.97,2
2201.97,2
6692.1,2
2428.31,2
2343.75,2
3379.52,2
15328.9,2
2247.35,2
3641.01,2
3554.14,2
3476.21,2
1569.07,2
6598.96,2
9045.74,2
1598.78,2
2665.5,2
3098.91,2
2101.31,2
5488.93,2
14928.2,2
3426.48,2
3098.29,2
2467.41,2
3476.82,2
2291.78,2
2199.04,2
6600.81,2
2627.26,2
3646.04,2
1079.85,2
2426.63,2
6650.52,2
2600.95,2
3708.78,2
3522.88,2
11093.3,2
5466.49,2
2514.48,2
2201.97,2
6133.27,2
3072.78,2
3509.6,2
13437.8,2
3592.93,2
2922.86,2
8253.97,2
2514.46,2
28908.2,2
3841.77,2
3750.61,2
8368.5,2
18562.2,2
13940.2,2
3067.34,2
2253.2,2
2415.85,2
16785.5,2
1242,2
3344.83,2
3072.78,2
3770.63,2
9048.25,2
6448.33,2
2252.97,2
1596.81,2
3883.31,2
1625.98,2
3317.97,2
2161.21,2
5483.49,2
2292.13,2
3563.69,2
1535.39,2
3519.15,2
2150.49,2
970.309,2
1442.38,2
3621.92,2
17291.8,2
3330.38,2
1062.86,2
1120.17,2
1615.44,2
1473.24,2
2005.73,2
3023.99,2
1600.67,2
2201.97,2
3042.86,2
3130.84,2
2742.22,2
1625.25,2
3417.31,2
1244.28,2
1448,2
1328.09,2
3536.11,1
3767.37,1
11367.6,1
3584.68,1
3773.78,1
3420.9,1
3405.35,1
4790.48,1
6620.87,1
3724.69,1
5685.33,1
15672.7,1
3639.74,1
3791.74,1
4720.3,1
3807,1
14777.1,1
25797.8,1
3888.87,1
4340.38,1
6471.16,1
4578.13,1
4461.61,1
10120,1
4443.55,1
12179.1,1
8115.47,1
4578.47,1
3709.03,1
5213.68,1
14612.9,1
2946.68,1
5419.47,1
95615,1
9093.4,1
3570.05,1
42141.9,1
4457.1,1
2967.88,1
3302,1
3586.92,1
8261.25,1
5342.74,1
3113.67,1
34427.8,1
2999.47,1
5610.88,1
2637.9,1
5621.21,1
10690.5,1
3397.66,1
3241.69,1
3128.39,1
15966.9,1
115270,1
3418.91,1
3016.73,1
3486.37,1
2963.09,1
10952.7,1
4519.35,1
3289.87,1
8915.44,1
3116.42,1
10951.9,1
2866.14,1
8153.99,1
3138.5,1
8279.51,1
3667.33,1
4561.44,1
5611.9,1
6736.55,1
7579.92,1
2831.35,1
3074.07,1
3324.04,1
13576.9,1
4069.24,1
8458.6,1
3467.53,1
3063.79,1
9512.84,1
4547.09,1
6031.82,1
3393.54,1
3012.92,1
4616.42,1
13250,1
8160.72,1
5585.5,1
4496.68,1
3533.89,1
2988,1
3402,1
4222.37,1
9972.35,1
2858.03,1
3095.31,1
10122.3,1
16090.4,1
15063.7,1
22070.7,1
3141.47,1
3277.73,1
5464.69,1
4461.61,1
3105.69,1
10189.6,1
3393.14,1
3257.91,1
5600.55,1
3095.6,1
5000.64,1
9465.99,1
3177.33,1
3640.25,1
3566.87,1
3132.48,1
6895.5,1
2974.63,1
4496.68,1
3687.41,1
4359.7,1
4848.17,1
8421.69,1
9805.84,1
3127.93,1
5054.5,1
3658.23,1
8315.56,1
3577.38,1
3611.17,1
3340.19,1
3510.42,1
6335.42,1
3804.28,1
10696.1,1
3953.52,1
5258.05,1
5454.36,1
3327.55,1
7285.29,1
5267.87,1
2621.42,1
4704.68,1
3705.6,1
3492.73,1
4865.16,1
6250.58,1
3895.23,1
3650.55,1
8561.31,1
8428.17,1
7187.94,1
3641.01,1
2885.19,1
5097.73,1
4387.16,1
5280.85,1
4770.06,1
5823.35,1
5455.06,1
8253.97,1
4766.03,1
10404.3,1
4375.78,1
5454,1
9533.93,1
14923.7,1
3150.32,1
3432.29,1
16785.5,1
9368.31,1
3350.32,1
3407.69,1
7082.07,1
3549.8,1
9048.25,1
3148.53,1
6524.01,1
3312.64,1
3104.56,1
13169.5,1
4455.69,1
2939.31,1
3573.61,1
3422.74,1
2958.4,1
2903.91,1
3300.3,1
3106.76,1
3018.08,1
3243.05,1
2997.02,1
14218.8,1
3268.72,1
3147.9,1
3262.28,1
3848.09,1
4121.25,1
1161,1
4776.27,1
15195.6,1
3451.14,1
11636.9,1
3802.01,1
25797.8,1
2761.17,1
6906.96,1
5665.35,1
10641.6,1
11966.3,1
2352.7,1
8979.33,1
26625.5,1
2334.33,1
3071.05,1
3873.17,1
2157.53,1
3506.25,1
3461.23,1
2326.88,1
2914.98,1
3281.27,1
3476.82,1
2318.62,1
2810.63,1
4501.02,1
2608.46,1
2490.86,1
2728.65,1
2908.71,1
2957.9,1
2234,1
2891.81,1
2528.63,1
9994.65,1
4907.13,1
2866.95,1
2122.34,1
4367.1,1
5217.78,1
4129.48,1
2294.48,1
2849.81,1
2569.26,1
4144.38,1
9850.14,1
23556.1,1
2967.63,1
12643.6,1
27503.6,1
2855.89,1
2383.14,1
2607.74,1
2423.46,1
2859.27,1
3275.03,1
2276.56,1
3387.03,1
3839.51,1
3814.73,1
2849.73,1
3271.04,1
4484.92,1
2611.38,1
2395.62,1
3111.11,1
5477.04,1
2725.17,1
2257.55,1
5871.86,1
2902.92,1
7247.53,1
3889.93,1
3476.82,1
4871.16,1
8253.97,1
3503.18,1
12740.5,1
